Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  07:30:00,-10.3,108.40371609626598,1.0,22.819555959623899,1.0,22.819555959623899,108.40371609626598,0.7742589379345048,-9.753378720241918,-2.796202133214706,-8.453450405781041,1.0659898934372468 
 01/01  07:45:00,-10.15,533.1337584535826,1.0,109.75755355442667,1.0,109.75755355442667,533.1337584535826,1.157677401627257,-3.3913112500573505,-1.142431147197044,-6.9823605823597749,1.1028870394136373 
 01/01  08:00:00,-10.0,972.3709587741021,1.0,195.8764694434918,1.0,195.8764694434918,972.3709587741021,1.636127950452876,3.096530251194628,0.5901155661916846,-5.512872818636424,1.2092457772105934 
 01/01  08:15:00,-9.725,1413.101027025902,1.0,278.97248314719988,1.0,278.97248314719988,1413.101027025902,2.009074743568538,8.27863037907525,2.2867266119534408,-4.207675901273319,1.3636649411153328 
 01/01  08:30:00,-9.45,1880.9540982906956,1.0,364.91995730569456,1.0,364.91995730569456,1880.9540982906956,2.408007897777548,13.359570338642709,3.9060705324573066,-2.9498152596257798,1.5592800770281752 
 01/01  08:45:00,-9.175,2195.017653741399,1.0,420.35879993239237,1.0,420.35879993239237,2195.017653741399,2.688305371679074,16.119048200232798,4.934527303887876,-2.1805803164712076,1.776262102079828 
 01/01  09:00:00,-8.9,2522.7339307777626,1.0,478.00138373643099,1.0,478.00138373643099,2522.7339307777626,3.016286781903701,19.11469276855509,5.975329329736439,-1.3933588680851017,2.005156105218719 
 01/01  09:15:00,-8.350000000000002,2859.0825306744966,1.0,536.9185644770597,1.0,536.9185644770597,2859.0825306744966,3.28675526100631,20.234782395575654,7.005284980344413,-0.6638218984618902,2.246658442708839 
 01/01  09:30:00,-7.800000000000001,3208.4255696711909,1.0,598.0969199229219,1.0,598.0969199229219,3208.4255696711909,3.5828393100856616,21.489592625890034,8.052934600290087,0.06513589602167258,2.509224612142899 
 01/01  09:45:00,-7.25,3441.759924212147,1.0,637.6133352894237,1.0,637.6133352894237,3441.759924212147,3.8091095896537197,21.551053927356646,8.76743235694039,0.5305130391246848,2.7785838231576149 
